line_id,id,trans_id,img,type,line_nr,data,pts
4139,807,facs_59_ri4Cl_19,59,route-heading,1,Poste da Milano à Finale.,"891,1130 1685,1130 1685,1357 891,1357"
4140,808,facs_59_rxHNR_12,59,locations,1,Conviene andare a,"871,1307 1584,1307 1584,1961 871,1961"
4141,808,facs_59_rxHNR_12,59,locations,2,"Alessandria, il cui","871,1307 1584,1307 1584,1961 871,1961"
4142,808,facs_59_rxHNR_12,59,locations,3,viaggio è il sudet¬,"871,1307 1584,1307 1584,1961 871,1961"
4143,808,facs_59_rxHNR_12,59,locations,4,to,"871,1307 1584,1307 1584,1961 871,1961"
4144,808,facs_59_rxHNR_12,59,locations,5,Por à Acqui Cittâ,"871,1307 1584,1307 1584,1961 871,1961"
4145,808,facs_59_rxHNR_12,59,locations,6,per via di Casine,"871,1307 1584,1307 1584,1961 871,1961"
4146,808,facs_59_rxHNR_12,59,locations,7,alle Carcare,"871,1307 1584,1307 1584,1961 871,1961"
4147,808,facs_59_rxHNR_12,59,locations,8,a Finale Castello,"871,1307 1584,1307 1584,1961 871,1961"
4148,809,facs_59_rHpkQ_4,59,distances,1,p.6,"1470,1360 1681,1360 1681,1966 1470,1966"
4149,809,facs_59_rHpkQ_4,59,distances,2,p.2,"1470,1360 1681,1360 1681,1966 1470,1966"
4150,809,facs_59_rHpkQ_4,59,distances,3,p.4,"1470,1360 1681,1360 1681,1966 1470,1966"
4151,809,facs_59_rHpkQ_4,59,distances,4,p.2,"1470,1360 1681,1360 1681,1966 1470,1966"
4152,810,facs_59_rmyJE_21,59,sum-distance,1,Poste 14,"1301,2017 1681,2017 1681,2130 1301,2130"
4153,811,facs_59_rmw4I_17,59,route-heading,1,Poste da Milano à Ales¬,"258,1804 304,1804 304,1836 258,1836"
4154,811,facs_59_rmw4I_17,59,route-heading,2,sandria.,"258,1804 304,1804 304,1836 258,1836"
4155,812,facs_59_rVVQT_1,59,distances,1,M 3,"1084,2188 1255,2191 1261,2301 1090,2298"
4156,813,facs_59_region_1601427796755_395,59,catch-word,1,Poste,"1403,2163 1660,2163 1660,2270 1403,2270"
4157,814,facs_60_r7f0h_11,60,page-number,1,182,"159,7 792,7 792,169 159,169"
4158,815,facs_60_r2rEs_6,60,header,1,Libro Terzo.,"722,26 1531,26 1531,169 722,169"
4159,816,facs_60_TextRegion_1601427885537_410,60,route-heading,1,Poste da Milano à Mona¬,"132,152 965,152 965,401 132,401"
4160,816,facs_60_TextRegion_1601427885537_410,60,route-heading,2,co Riviera di Genova.,"132,152 965,152 965,401 132,401"
4161,817,facs_60_rrKRs_10,60,locations,1,Andate fino à Fi¬,"137,338 871,338 871,1328 137,1328"
4162,817,facs_60_rrKRs_10,60,locations,2,"nale, che qui so¬","137,338 871,338 871,1328 137,1328"
4163,817,facs_60_rrKRs_10,60,locations,3,"pra è il Camino,","137,338 871,338 871,1328 137,1328"
4164,817,facs_60_rrKRs_10,60,locations,4,& sono,"137,338 871,338 871,1328 137,1328"
4165,817,facs_60_rrKRs_10,60,locations,5,A Finale imbarca¬,"137,338 871,338 871,1328 137,1328"
4166,817,facs_60_rrKRs_10,60,locations,6,tevi che vi sono,"137,338 871,338 871,1328 137,1328"
4167,817,facs_60_rrKRs_10,60,locations,7,settanta miglia li,"137,338 871,338 871,1328 137,1328"
4168,817,facs_60_rrKRs_10,60,locations,8,quali si reparto¬,"137,338 871,338 871,1328 137,1328"
4169,817,facs_60_rrKRs_10,60,locations,9,no in dieci poste,"137,338 871,338 871,1328 137,1328"
4170,817,facs_60_rrKRs_10,60,locations,10,per l'austerità del,"137,338 871,338 871,1328 137,1328"
4171,817,facs_60_rrKRs_10,60,locations,11,"la Terra, & insta¬","137,338 871,338 871,1328 137,1328"
4172,817,facs_60_rrKRs_10,60,locations,12,bilità del Mare.,"137,338 871,338 871,1328 137,1328"
4173,818,facs_60_TextRegion_1601427900548_417,60,distances,1,p.14,"760,497 973,497 975,1195 975,1343 768,1343 760,744"
4174,818,facs_60_TextRegion_1601427900548_417,60,distances,2,p.10,"760,497 973,497 975,1195 975,1343 768,1343 760,744"
4175,819,facs_60_rwKTt_16,60,sum-distance,1,poste 24,"640,1396 980,1396 980,1502 640,1502"
4176,820,facs_60_region_1601427919380_425,60,Prose-Gloss,1,Volendò andarvi,"189,1479 826,1479 826,2241 189,2241"
4177,820,facs_60_region_1601427919380_425,60,Prose-Gloss,2,per Terra passa¬,"189,1479 826,1479 826,2241 189,2241"
4178,820,facs_60_region_1601427919380_425,60,Prose-Gloss,3,rete Lovano Al¬,"189,1479 826,1479 826,2241 189,2241"
4179,820,facs_60_region_1601427919380_425,60,Prose-Gloss,4,"benga, e San Re¬","189,1479 826,1479 826,2241 189,2241"
4180,820,facs_60_region_1601427919380_425,60,Prose-Gloss,5,"mo, e vi convie¬","189,1479 826,1479 826,2241 189,2241"
4181,820,facs_60_region_1601427919380_425,60,Prose-Gloss,6,ne andare con li,"189,1479 826,1479 826,2241 189,2241"
4182,820,facs_60_region_1601427919380_425,60,Prose-Gloss,7,cavalli di fina¬,"189,1479 826,1479 826,2241 189,2241"
4183,820,facs_60_region_1601427919380_425,60,Prose-Gloss,8,le di longo con,"189,1479 826,1479 826,2241 189,2241"
4184,820,facs_60_region_1601427919380_425,60,Prose-Gloss,9,gran travaglio,"189,1479 826,1479 826,2241 189,2241"
4185,821,facs_60_TextRegion_1601427885537_409,60,route-heading,1,Altro camino per Finale.,"965,152 1763,152 1763,401 965,401"
4186,822,facs_60_rFagC_9,60,locations,1,Andate à Genova,"973,374 1676,374 1676,647 973,647"
4187,822,facs_60_rFagC_9,60,locations,2,e sono,"973,374 1676,374 1676,647 973,647"
4188,822,facs_60_rFagC_9,60,locations,3,a Finale per Màre,"973,374 1676,374 1676,647 973,647"
4189,823,facs_60_rKTeA_5,60,distances,1,p.11*,"1567,268 1835,268 1835,642 1567,642"
4190,823,facs_60_rKTeA_5,60,distances,2,p.7,"1567,268 1835,268 1835,642 1567,642"
4191,824,facs_60_rSzPC_17,60,sum-distance,1,Poste 18*,"1410,683 1826,683 1826,792 1410,792"
4192,825,facs_60_rOYDz_13,60,route-heading,1,Da Milano a Saona.,"968,790 1801,790 1801,1034 968,1034"
4193,826,facs_60_r55AD_8,60,locations,1,"Pigliate le Poste,","975,983 1676,983 1676,1507 975,1507"
4194,826,facs_60_r55AD_8,60,locations,2,che sono nel vi¬,"975,983 1676,983 1676,1507 975,1507"
4195,826,facs_60_r55AD_8,60,locations,3,aggio per Finale,"975,983 1676,983 1676,1507 975,1507"
4196,826,facs_60_r55AD_8,60,locations,4,fin alle Carcare,"975,983 1676,983 1676,1507 975,1507"
4197,826,facs_60_r55AD_8,60,locations,5,p.12,"975,983 1676,983 1676,1507 975,1507"
4198,826,facs_60_r55AD_8,60,locations,6,a Savona Città,"975,983 1676,983 1676,1507 975,1507"
4199,827,facs_60_rg4ln_3,60,distances,1,p.2,"1555,1041 1811,1041 1811,1507 1555,1507"
4200,828,facs_60_rfqfE_15,60,sum-distance,1,poste 14,"1379,1553 1826,1553 1826,1717 1379,1717"
4201,829,facs_60_rY6tv_12,60,route-heading,1,Poste da Milano a Geno¬,"992,1691 1801,1691 1801,1961 992,1961"
4202,829,facs_60_rY6tv_12,60,route-heading,2,va per Alessandria.,"992,1691 1801,1691 1801,1961 992,1961"
4203,830,facs_60_r9Yaw_7,60,locations,1,Milano Città,"978,1925 1516,1925 1516,2222 978,2222"
4204,830,facs_60_r9Yaw_7,60,locations,2,a Binasco,"978,1925 1516,1925 1516,2222 978,2222"
4205,830,facs_60_r9Yaw_7,60,locations,3,a Pavia Città,"978,1925 1516,1925 1516,2222 978,2222"
4206,831,facs_60_TextRegion_1601427982218_448,60,distances,1,p.1,"1521,1978 1789,1978 1789,2191 1521,2191"
4207,831,facs_60_TextRegion_1601427982218_448,60,distances,2,p.1,"1521,1978 1789,1978 1789,2191 1521,2191"
4208,832,facs_60_TextRegion_1601427982218_447,60,catch-word,1,Pas¬,"1521,2191 1789,2191 1789,2278 1521,2278"
4209,833,facs_61_rsEcp_15,61,page-number,1,183,"1423,60 1620,60 1620,152 1423,152"
4210,834,facs_61_rwiJk_11,61,header,1,Delle Poste,"629,55 1043,55 1043,178 629,178"
4211,835,facs_61_r09sG_14,61,locations,1,"Passarete Tecino,","16,171 684,171 684,1503 16,1503"
4212,835,facs_61_r09sG_14,61,locations,2,"Gravelone, Tre¬","16,171 684,171 684,1503 16,1503"
4213,835,facs_61_r09sG_14,61,locations,3,dobio & Gogna,"16,171 684,171 684,1503 16,1503"
4214,835,facs_61_r09sG_14,61,locations,4,fiumi,"16,171 684,171 684,1503 16,1503"
4215,835,facs_61_r09sG_14,61,locations,5,Alla Plebe di Cai¬,"16,171 684,171 684,1503 16,1503"
4216,835,facs_61_r09sG_14,61,locations,6,ro,"16,171 684,171 684,1503 16,1503"
4217,835,facs_61_r09sG_14,61,locations,7,"Passarete Pò, e Ta","16,171 684,171 684,1503 16,1503"
4218,835,facs_61_r09sG_14,61,locations,8,naro,"16,171 684,171 684,1503 16,1503"
4219,835,facs_61_r09sG_14,61,locations,9,a Alessandria Cit¬,"16,171 684,171 684,1503 16,1503"
4220,835,facs_61_r09sG_14,61,locations,10,tà,"16,171 684,171 684,1503 16,1503"
4221,835,facs_61_r09sG_14,61,locations,11,a Basaluzo,"16,171 684,171 684,1503 16,1503"
4222,835,facs_61_r09sG_14,61,locations,12,Passarete l'Emur,"16,171 684,171 684,1503 16,1503"
4223,835,facs_61_r09sG_14,61,locations,13,fiume.,"16,171 684,171 684,1503 16,1503"
4224,835,facs_61_r09sG_14,61,locations,14,a Gavio Castello,"16,171 684,171 684,1503 16,1503"
4225,835,facs_61_r09sG_14,61,locations,15,a Ottaggio,"16,171 684,171 684,1503 16,1503"
4226,835,facs_61_r09sG_14,61,locations,16,a Pietra Lavezara,"16,171 684,171 684,1503 16,1503"
4227,835,facs_61_r09sG_14,61,locations,17,a Genova Città,"16,171 684,171 684,1503 16,1503"
4228,836,facs_61_TextRegion_1601428017276_460,61,distances,1,p.2*,"646,546 828,546 837,1167 837,1508 648,1508 643,1046 643,853"
4229,836,facs_61_TextRegion_1601428017276_460,61,distances,2,p.1*,"646,546 828,546 837,1167 837,1508 648,1508 643,1046 643,853"
4230,836,facs_61_TextRegion_1601428017276_460,61,distances,3,p.1,"646,546 828,546 837,1167 837,1508 648,1508 643,1046 643,853"
4231,836,facs_61_TextRegion_1601428017276_460,61,distances,4,p.1,"646,546 828,546 837,1167 837,1508 648,1508 643,1046 643,853"
4232,836,facs_61_TextRegion_1601428017276_460,61,distances,5,p.1,"646,546 828,546 837,1167 837,1508 648,1508 643,1046 643,853"
4233,836,facs_61_TextRegion_1601428017276_460,61,distances,6,p.1*,"646,546 828,546 837,1167 837,1508 648,1508 643,1046 643,853"
4234,836,facs_61_TextRegion_1601428017276_460,61,distances,7,p.1*,"646,546 828,546 837,1167 837,1508 648,1508 643,1046 643,853"
4235,837,facs_61_rwZnq_18,61,sum-distance,1,Poste 12,"378,1564 851,1564 851,1692 378,1692"
4236,838,facs_61_rJ1fH_16,61,route-heading,1,Poste da Milano à Udine.,"7,1690 837,1690 837,1876 7,1876"
4237,839,facs_61_rIpH9_12,61,locations,1,Milano Città,"11,1849 775,1849 775,2234 11,2234"
4238,839,facs_61_rIpH9_12,61,locations,2,Passarete il Lambro,"11,1849 775,1849 775,2234 11,2234"
4239,839,facs_61_rIpH9_12,61,locations,3,fiume,"11,1849 775,1849 775,2234 11,2234"
4240,839,facs_61_rIpH9_12,61,locations,4,alla Cassina di Pec¬,"11,1849 775,1849 775,2234 11,2234"
4241,840,facs_61_r51AH_13,61,locations,1,chi,"851,181 1509,163 1527,2156 869,2174"
4242,840,facs_61_r51AH_13,61,locations,2,a Vaprio.,"851,181 1509,163 1527,2156 869,2174"
4243,840,facs_61_r51AH_13,61,locations,3,Passarete Ada fiu¬,"851,181 1509,163 1527,2156 869,2174"
4244,840,facs_61_r51AH_13,61,locations,4,me,"851,181 1509,163 1527,2156 869,2174"
4245,840,facs_61_r51AH_13,61,locations,5,Uscirete del Mila¬,"851,181 1509,163 1527,2156 869,2174"
4246,840,facs_61_r51AH_13,61,locations,6,"nese, & entrarete","851,181 1509,163 1527,2156 869,2174"
4247,840,facs_61_r51AH_13,61,locations,7,nel Bergamasco,"851,181 1509,163 1527,2156 869,2174"
4248,840,facs_61_r51AH_13,61,locations,8,a Bergamo Città,"851,181 1509,163 1527,2156 869,2174"
4249,840,facs_61_r51AH_13,61,locations,9,"Passarete Serio, &","851,181 1509,163 1527,2156 869,2174"
4250,840,facs_61_r51AH_13,61,locations,10,Oglio,"851,181 1509,163 1527,2156 869,2174"
4251,840,facs_61_r51AH_13,61,locations,11,a Palazzolo,"851,181 1509,163 1527,2156 869,2174"
4252,840,facs_61_r51AH_13,61,locations,12,all Hospitaletto,"851,181 1509,163 1527,2156 869,2174"
4253,840,facs_61_r51AH_13,61,locations,13,Passarete il mel fiu¬,"851,181 1509,163 1527,2156 869,2174"
4254,840,facs_61_r51AH_13,61,locations,14,me,"851,181 1509,163 1527,2156 869,2174"
4255,840,facs_61_r51AH_13,61,locations,15,a Bressa Città,"851,181 1509,163 1527,2156 869,2174"
4256,840,facs_61_r51AH_13,61,locations,16,Passarete il Navi-,"851,181 1509,163 1527,2156 869,2174"
4257,840,facs_61_r51AH_13,61,locations,17,lietto,"851,181 1509,163 1527,2156 869,2174"
4258,840,facs_61_r51AH_13,61,locations,18,A Desenzano rivie,"851,181 1509,163 1527,2156 869,2174"
4259,840,facs_61_r51AH_13,61,locations,19,ra del Lago di,"851,181 1509,163 1527,2156 869,2174"
4260,840,facs_61_r51AH_13,61,locations,20,Garda,"851,181 1509,163 1527,2156 869,2174"
4261,840,facs_61_r51AH_13,61,locations,21,al Ponte di San,"851,181 1509,163 1527,2156 869,2174"
4262,840,facs_61_r51AH_13,61,locations,22,Marco,"851,181 1509,163 1527,2156 869,2174"
4263,840,facs_61_r51AH_13,61,locations,23,Qui vi passa il Men,"851,181 1509,163 1527,2156 869,2174"
4264,840,facs_61_r51AH_13,61,locations,24,zo fiume.,"851,181 1509,163 1527,2156 869,2174"
4265,840,facs_61_r51AH_13,61,locations,25,a Castelnovo,"851,181 1509,163 1527,2156 869,2174"
4266,840,facs_61_r51AH_13,61,locations,26,passa,"851,181 1509,163 1527,2156 869,2174"
4267,840,facs_61_r51AH_13,61,locations,27,"a Verona, ove","851,181 1509,163 1527,2156 869,2174"
4268,841,facs_61_TextRegion_1601428040856_472,61,distances,1,p.1,"1433,135 1636,135 1651,906 1651,1112 1648,1910 1641,2127 1471,2127 1433,382"
4269,841,facs_61_TextRegion_1601428040856_472,61,distances,2,p.1,"1433,135 1636,135 1651,906 1651,1112 1648,1910 1641,2127 1471,2127 1433,382"
4270,841,facs_61_TextRegion_1601428040856_472,61,distances,3,p.1*,"1433,135 1636,135 1651,906 1651,1112 1648,1910 1641,2127 1471,2127 1433,382"
4271,841,facs_61_TextRegion_1601428040856_472,61,distances,4,p.1*,"1433,135 1636,135 1651,906 1651,1112 1648,1910 1641,2127 1471,2127 1433,382"
4272,841,facs_61_TextRegion_1601428040856_472,61,distances,5,p.1,"1433,135 1636,135 1651,906 1651,1112 1648,1910 1641,2127 1471,2127 1433,382"
4273,841,facs_61_TextRegion_1601428040856_472,61,distances,6,p.1,"1433,135 1636,135 1651,906 1651,1112 1648,1910 1641,2127 1471,2127 1433,382"
4274,841,facs_61_TextRegion_1601428040856_472,61,distances,7,p.1*,"1433,135 1636,135 1651,906 1651,1112 1648,1910 1641,2127 1471,2127 1433,382"
4275,841,facs_61_TextRegion_1601428040856_472,61,distances,8,p.1,"1433,135 1636,135 1651,906 1651,1112 1648,1910 1641,2127 1471,2127 1433,382"
4276,841,facs_61_TextRegion_1601428040856_472,61,distances,9,p.1,"1433,135 1636,135 1651,906 1651,1112 1648,1910 1641,2127 1471,2127 1433,382"
4277,842,facs_61_region_1607981474410_1930,61,catch-word,1,M 4,"990,2199 1260,2199 1260,2321 990,2321"
4278,843,facs_61_region_1601428051340_478,61,catch-word,1,l'Adi¬,"1336,2180 1760,2180 1760,2277 1336,2277"
4279,844,facs_62_rJsXv_14,62,page-number,1,184,"147,19 613,19 613,142 147,142"
4280,845,facs_62_r1BQn_10,62,header,1,Libro Terzo.,"596,14 1222,14 1222,176 596,176"
4281,846,facs_62_rfkAf_13,62,locations,1,l'Adigie,"132,140 857,140 857,2159 132,2159"
4282,846,facs_62_rfkAf_13,62,locations,2,a Scalderi,"132,140 857,140 857,2159 132,2159"
4283,846,facs_62_rfkAf_13,62,locations,3,Passarete il lagno,"132,140 857,140 857,2159 132,2159"
4284,846,facs_62_rfkAf_13,62,locations,4,fiume,"132,140 857,140 857,2159 132,2159"
4285,846,facs_62_rfkAf_13,62,locations,5,a Montebello,"132,140 857,140 857,2159 132,2159"
4286,846,facs_62_rfkAf_13,62,locations,6,a Vicenza Città ove,"132,140 857,140 857,2159 132,2159"
4287,846,facs_62_rfkAf_13,62,locations,7,si passa il Boccalo,"132,140 857,140 857,2159 132,2159"
4288,846,facs_62_rfkAf_13,62,locations,8,ne fiume,"132,140 857,140 857,2159 132,2159"
4289,846,facs_62_rfkAf_13,62,locations,9,"Alla Cittadella, ha¬","132,140 857,140 857,2159 132,2159"
4290,846,facs_62_rfkAf_13,62,locations,10,vendo prima pas¬,"132,140 857,140 857,2159 132,2159"
4291,846,facs_62_rfkAf_13,62,locations,11,"sato li Tesena, &","132,140 857,140 857,2159 132,2159"
4292,846,facs_62_rfkAf_13,62,locations,12,Brenta fiumi,"132,140 857,140 857,2159 132,2159"
4293,846,facs_62_rfkAf_13,62,locations,13,"a Castelfranco, ove","132,140 857,140 857,2159 132,2159"
4294,846,facs_62_rfkAf_13,62,locations,14,si passa il Muson,"132,140 857,140 857,2159 132,2159"
4295,846,facs_62_rfkAf_13,62,locations,15,fiume,"132,140 857,140 857,2159 132,2159"
4296,846,facs_62_rfkAf_13,62,locations,16,a Udenza,"132,140 857,140 857,2159 132,2159"
4297,846,facs_62_rfkAf_13,62,locations,17,Passarete li Piava &,"132,140 857,140 857,2159 132,2159"
4298,846,facs_62_rfkAf_13,62,locations,18,Menpagan fiumi,"132,140 857,140 857,2159 132,2159"
4299,846,facs_62_rfkAf_13,62,locations,19,alla motta ove passa,"132,140 857,140 857,2159 132,2159"
4300,846,facs_62_rfkAf_13,62,locations,20,il fiume Livienza,"132,140 857,140 857,2159 132,2159"
4301,846,facs_62_rfkAf_13,62,locations,21,a San Vitto,"132,140 857,140 857,2159 132,2159"
4302,846,facs_62_rfkAf_13,62,locations,22,e Codrospo,"132,140 857,140 857,2159 132,2159"
4303,846,facs_62_rfkAf_13,62,locations,23,Si passa il Torre fiu¬,"132,140 857,140 857,2159 132,2159"
4304,846,facs_62_rfkAf_13,62,locations,24,me,"132,140 857,140 857,2159 132,2159"
4305,846,facs_62_rfkAf_13,62,locations,25,A Udine Città prin,"132,140 857,140 857,2159 132,2159"
4306,846,facs_62_rfkAf_13,62,locations,26,cipale del Friu¬,"132,140 857,140 857,2159 132,2159"
4307,847,facs_62_TextRegion_1601428107586_492,62,distances,1,p.1,"780,140 985,140 985,314 975,1865 784,1865 780,314"
4308,847,facs_62_TextRegion_1601428107586_492,62,distances,2,p.1,"780,140 985,140 985,314 975,1865 784,1865 780,314"
4309,847,facs_62_TextRegion_1601428107586_492,62,distances,3,p.1,"780,140 985,140 985,314 975,1865 784,1865 780,314"
4310,847,facs_62_TextRegion_1601428107586_492,62,distances,4,p.1,"780,140 985,140 985,314 975,1865 784,1865 780,314"
4311,847,facs_62_TextRegion_1601428107586_492,62,distances,5,p.2,"780,140 985,140 985,314 975,1865 784,1865 780,314"
4312,847,facs_62_TextRegion_1601428107586_492,62,distances,6,p.1,"780,140 985,140 985,314 975,1865 784,1865 780,314"
4313,847,facs_62_TextRegion_1601428107586_492,62,distances,7,p.4,"780,140 985,140 985,314 975,1865 784,1865 780,314"
4314,847,facs_62_TextRegion_1601428107586_492,62,distances,8,p.1,"780,140 985,140 985,314 975,1865 784,1865 780,314"
4315,847,facs_62_TextRegion_1601428107586_492,62,distances,9,p.2,"780,140 985,140 985,314 975,1865 784,1865 780,314"
4316,847,facs_62_TextRegion_1601428107586_492,62,distances,10,p.1,"780,140 985,140 985,314 975,1865 784,1865 780,314"
4317,848,facs_62_region_1607982004058_2098,62,locations,1,li.,"1017,132 1184,132 1184,227 1017,227"
4318,849,facs_62_r8LeU_8,62,distances,1,p.5,"1669,147 1772,147 1772,217 1669,217"
4319,850,facs_62_rYUhb_16,62,sum-distance,1,Poste 30*,"1441,282 1797,282 1797,381 1441,381"
4320,851,facs_62_rZ237_15,62,route-heading,1,Poste da Milano à Gratz.,"992,432 1763,432 1763,582 992,582"
4321,852,facs_62_rV3HG_12,62,locations,1,Milano Città,"973,611 1707,611 1707,2155 973,2155"
4322,852,facs_62_rV3HG_12,62,locations,2,Da Milano si và à,"973,611 1707,611 1707,2155 973,2155"
4323,852,facs_62_rV3HG_12,62,locations,3,"Udine, che è il vi","973,611 1707,611 1707,2155 973,2155"
4324,852,facs_62_rV3HG_12,62,locations,4,aggio quà sopra,"973,611 1707,611 1707,2155 973,2155"
4325,852,facs_62_rV3HG_12,62,locations,5,a Porcia,"973,611 1707,611 1707,2155 973,2155"
4326,852,facs_62_rV3HG_12,62,locations,6,a Codrospo,"973,611 1707,611 1707,2155 973,2155"
4327,852,facs_62_rV3HG_12,62,locations,7,a Voltegnano,"973,611 1707,611 1707,2155 973,2155"
4328,852,facs_62_rV3HG_12,62,locations,8,a Goritia Città nel,"973,611 1707,611 1707,2155 973,2155"
4329,852,facs_62_rV3HG_12,62,locations,9,Friuli,"973,611 1707,611 1707,2155 973,2155"
4330,852,facs_62_rV3HG_12,62,locations,10,a Santa Croce,"973,611 1707,611 1707,2155 973,2155"
4331,852,facs_62_rV3HG_12,62,locations,11,a Rosseo,"973,611 1707,611 1707,2155 973,2155"
4332,852,facs_62_rV3HG_12,62,locations,12,a Vernich,"973,611 1707,611 1707,2155 973,2155"
4333,852,facs_62_rV3HG_12,62,locations,13,a Lubiana Città,"973,611 1707,611 1707,2155 973,2155"
4334,852,facs_62_rV3HG_12,62,locations,14,Si possa la Sava fiu,"973,611 1707,611 1707,2155 973,2155"
4335,852,facs_62_rV3HG_12,62,locations,15,me,"973,611 1707,611 1707,2155 973,2155"
4336,852,facs_62_rV3HG_12,62,locations,16,a Pot possel,"973,611 1707,611 1707,2155 973,2155"
4337,852,facs_62_rV3HG_12,62,locations,17,a Fritz,"973,611 1707,611 1707,2155 973,2155"
4338,852,facs_62_rV3HG_12,62,locations,18,Si passa il Lina fiu,"973,611 1707,611 1707,2155 973,2155"
4339,852,facs_62_rV3HG_12,62,locations,19,me,"973,611 1707,611 1707,2155 973,2155"
4340,852,facs_62_rV3HG_12,62,locations,20,a Chila,"973,611 1707,611 1707,2155 973,2155"
4341,853,facs_62_rRWcc_5,62,distances,1,p.30*,"1591,695 1797,695 1797,2179 1591,2179"
4342,853,facs_62_rRWcc_5,62,distances,2,p.1,"1591,695 1797,695 1797,2179 1591,2179"
4343,853,facs_62_rRWcc_5,62,distances,3,p.1,"1591,695 1797,695 1797,2179 1591,2179"
4344,853,facs_62_rRWcc_5,62,distances,4,p.1,"1591,695 1797,695 1797,2179 1591,2179"
4345,853,facs_62_rRWcc_5,62,distances,5,p.1,"1591,695 1797,695 1797,2179 1591,2179"
4346,853,facs_62_rRWcc_5,62,distances,6,p.2,"1591,695 1797,695 1797,2179 1591,2179"
4347,853,facs_62_rRWcc_5,62,distances,7,p.2,"1591,695 1797,695 1797,2179 1591,2179"
4348,853,facs_62_rRWcc_5,62,distances,8,p.2,"1591,695 1797,695 1797,2179 1591,2179"
4349,853,facs_62_rRWcc_5,62,distances,9,p.2,"1591,695 1797,695 1797,2179 1591,2179"
4350,853,facs_62_rRWcc_5,62,distances,10,p.2,"1591,695 1797,695 1797,2179 1591,2179"
4351,853,facs_62_rRWcc_5,62,distances,11,p.2,"1591,695 1797,695 1797,2179 1591,2179"
4352,853,facs_62_rRWcc_5,62,distances,12,p.1,"1591,695 1797,695 1797,2179 1591,2179"
4353,853,facs_62_rRWcc_5,62,distances,13,p.1,"1591,695 1797,695 1797,2179 1591,2179"
4354,854,facs_62_rpKD2_1,62,catch-word,1,a Giu¬,"1470,2138 1705,2138 1705,2237 1470,2237"
4355,855,facs_63_r5fuZ_14,63,page-number,1,185,"1456,9 1719,9 1719,149 1456,149"
4356,856,facs_63_rKiA4_8,63,header,1,Delle Poste.,"644,21 1492,21 1492,154 644,154"
4357,857,facs_63_r8omN_13,63,locations,1,a Giumobea,"50,140 768,140 768,850 50,850"
4358,857,facs_63_r8omN_13,63,locations,2,a Fruttriz,"50,140 768,140 768,850 50,850"
4359,857,facs_63_r8omN_13,63,locations,3,a Marpurgh,"50,140 768,140 768,850 50,850"
4360,857,facs_63_r8omN_13,63,locations,4,a Frenaven,"50,140 768,140 768,850 50,850"
4361,857,facs_63_r8omN_13,63,locations,5,a Bildan,"50,140 768,140 768,850 50,850"
4362,857,facs_63_r8omN_13,63,locations,6,Passarete il Muer fiu,"50,140 768,140 768,850 50,850"
4363,857,facs_63_r8omN_13,63,locations,7,me,"50,140 768,140 768,850 50,850"
4364,857,facs_63_r8omN_13,63,locations,8,a Gratz Città serra¬,"50,140 768,140 768,850 50,850"
4365,857,facs_63_r8omN_13,63,locations,9,ta da Monti,"50,140 768,140 768,850 50,850"
4366,858,facs_63_TextRegion_1601428228915_518,63,distances,1,p.1,"688,147 888,147 888,599 881,850 707,850 688,599"
4367,858,facs_63_TextRegion_1601428228915_518,63,distances,2,p.1,"688,147 888,147 888,599 881,850 707,850 688,599"
4368,858,facs_63_TextRegion_1601428228915_518,63,distances,3,p.1,"688,147 888,147 888,599 881,850 707,850 688,599"
4369,858,facs_63_TextRegion_1601428228915_518,63,distances,4,p.1,"688,147 888,147 888,599 881,850 707,850 688,599"
4370,858,facs_63_TextRegion_1601428228915_518,63,distances,5,p.1,"688,147 888,147 888,599 881,850 707,850 688,599"
4371,858,facs_63_TextRegion_1601428228915_518,63,distances,6,p.1,"688,147 888,147 888,599 881,850 707,850 688,599"
4372,859,facs_63_rflHd_20,63,sum-distance,1,Poste 54*,"422,918 893,918 893,1012 422,1012"
4373,860,facs_63_rfKJ1_17,63,route-heading,1,Poste da Milano a Gori¬,"45,992 893,992 893,1162 45,1162"
4374,860,facs_63_rfKJ1_17,63,route-heading,2,tia.,"45,992 893,992 893,1162 45,1162"
4375,861,facs_63_r5Q15_11,63,locations,1,Le dette Poste le,"57,1152 743,1152 743,1526 57,1526"
4376,861,facs_63_r5Q15_11,63,locations,2,trovarete nel so¬,"57,1152 743,1152 743,1526 57,1526"
4377,861,facs_63_r5Q15_11,63,locations,3,"prascritto, che so","57,1152 743,1152 743,1526 57,1526"
4378,861,facs_63_r5Q15_11,63,locations,4,no,"57,1152 743,1152 743,1526 57,1526"
4379,862,facs_63_rO0ja_4,63,distances,1,p.34*,"678,1374 898,1374 898,1493 678,1493"
4380,863,facs_63_r29C7_16,63,route-heading,1,Poste da Milano à Lu¬,"70,1471 869,1471 869,1623 70,1623"
4381,863,facs_63_r29C7_16,63,route-heading,2,biana.,"70,1471 869,1471 869,1623 70,1623"
4382,864,facs_63_roJq9_10,63,locations,1,Guardate nel sudet,"55,1558 818,1558 818,2138 55,2138"
4383,864,facs_63_roJq9_10,63,locations,2,"to viaggio, che le","55,1558 818,1558 818,2138 55,2138"
4384,864,facs_63_roJq9_10,63,locations,3,trovarete,"55,1558 818,1558 818,2138 55,2138"
